gene_id,SRR14333319,SRR14333320,SRR14333321,SRR14333322,SRR14333323,SRR14333324,SRR14333325,SRR14333326,SRR14333327
SpisGene24435,0,0,0,0,0,0,0,0,0
SpisGene24436,0,0,0,0,0,0,0,0,0
SpisGene24437,66,43,91,65,245,117,49,14,46
SpisGene24430,2,10,9,0,2,4,0,0,0
SpisGene24431,0,0,0,0,0,0,0,0,0
SpisGene24432,0,0,0,0,0,0,0,0,0
SpisGene24433,736,871,846,22,9,36,7,6,5
SpisGene24438,10,12,12,0,5,5,0,0,1
SpisGene24439,0,0,0,0,0,0,0,0,0
SpisGene2088,0,0,7,0,0,0,0,0,0
SpisGene2089,4,0,0,0,0,0,0,0,0
SpisGene2084,17,12,11,0,3,4,0,0,0
SpisGene2085,0,0,0,0,0,0,0,0,0
SpisGene2086,5,0,0,0,0,0,0,0,0
SpisGene2087,25,45,52,9,5,45,27,4,7
SpisGene2080,12,9,10,0,4,3,0,0,0
SpisGene2081,28,48,18,4,10,0,0,0,0
SpisGene2082,32,34,23,0,22,22,0,8,3
SpisGene2083,89,82,86,5,112,43,28,42,8
SpisGene14408,94,120,97,81,123,136,57,22,44
SpisGene14409,20,27,42,0,27,90,7,0,4
SpisGene14406,35,39,20,0,20,15,0,0,0
SpisGene14407,186,79,78,58,284,356,79,65,64
SpisGene14404,5,3,5,0,0,0,0,0,0
SpisGene14405,107,81,66,0,10,0,5,0,6
SpisGene14402,384,251,300,1005,917,904,488,642,384
SpisGene14403,149,187,151,25,17,47,81,55,83
SpisGene14400,49,16,41,33,31,49,41,40,19
SpisGene14401,147,123,122,31,167,156,23,16,15
SpisGene22498,17,22,30,0,0,0,6,0,0
SpisGene22499,0,0,0,10,0,0,0,0,0
SpisGene22490,0,0,0,0,0,0,0,0,0
SpisGene22491,0,0,3,0,0,0,0,0,0
SpisGene22492,28,16,65,5,4,15,0,0,6
SpisGene22493,0,0,0,0,0,0,0,0,0
SpisGene22494,0,0,0,0,0,0,0,0,0
SpisGene22495,0,0,0,0,0,0,0,0,0
SpisGene22496,9,13,0,0,0,0,0,0,0
SpisGene22497,14,17,22,15,12,10,9,12,11
SpisGene23196,0,0,0,0,0,0,0,0,0
SpisGene11492,73,90,102,12,17,54,36,35,36
SpisGene23197,15,14,33,0,9,0,15,0,11
SpisGene23194,119,95,78,30,38,355,49,0,35
SpisGene23195,0,0,0,0,0,0,0,0,0
SpisGene23192,0,0,0,0,0,0,0,0,0
SpisGene23193,0,0,0,0,0,0,0,0,0
SpisGene11493,42,33,45,13,4,17,14,6,10
SpisGene23190,0,0,0,0,0,0,0,0,0
SpisGene3927,774,824,765,1476,1212,1041,698,667,528
SpisGene20835,117,128,130,10,30,37,39,0,42
SpisGene24849,2,4,13,0,3,0,0,0,0
SpisGene24848,24,9,0,0,0,0,0,0,3
SpisGene24845,0,7,12,0,14,24,0,0,0
SpisGene24844,2,4,4,0,6,21,8,0,0
SpisGene24847,0,0,0,0,0,0,0,4,2
SpisGene20833,80,95,117,15,20,25,26,23,43
SpisGene24841,39,33,36,21,25,23,6,0,0
SpisGene24840,0,10,0,0,0,10,0,0,0
SpisGene24843,25,24,43,0,2,7,0,0,0
SpisGene24842,218,149,153,68,260,242,35,7,25
SpisGene25864.Novel,23,5,5,0,3,40,51,46,37
SpisGene16633,39,19,25,17,14,57,9,15,0
SpisGene16632,169,106,115,95,88,207,122,129,108
SpisGene16631,127,279,209,27,35,154,91,29,40
SpisGene16630,314,284,332,197,217,431,282,385,317
SpisGene16637,462,211,230,367,1564,1051,195,108,157
SpisGene16636,132,157,136,44,12,64,53,0,49
SpisGene16635,662,917,856,322,210,516,381,384,565
SpisGene16634,22,27,24,14,19,40,21,23,7
SpisGene16639,0,0,0,0,0,0,0,0,0
SpisGene25784.Novel,18,14,14,0,9,9,15,19,5
SpisGene11499,71,83,40,29,48,168,56,72,122
SpisGene25755.Novel,111,103,147,92,109,75,126,95,68
SpisGene3176,50,50,24,0,0,4,0,0,0
SpisGene16778,7,0,0,0,0,0,7,0,0
SpisGene16779,179,267,282,31,35,78,147,0,87
SpisGene16776,0,0,0,0,0,0,0,0,0
SpisGene16777,6,11,2,0,17,10,0,0,0
SpisGene16774,17,33,22,0,7,36,9,0,7
SpisGene16775,38,13,54,12,19,16,0,0,4
SpisGene16772,0,0,2,0,0,0,0,0,0
SpisGene16773,0,4,0,0,0,0,0,0,0
SpisGene16770,3,25,0,0,0,0,0,0,0
SpisGene16771,2,0,0,0,0,0,0,0,0
SpisGene5852,0,0,0,0,0,0,0,0,0
SpisGene5853,167,43,51,99,33,326,212,188,210
SpisGene5850,77,116,95,78,128,115,39,66,76
SpisGene5851,363,694,266,281,471,498,96,173,148
SpisGene5856,326,280,245,129,58,121,49,118,51
SpisGene5857,170,141,212,103,14,68,15,0,10
SpisGene5854,1183,863,666,836,335,1335,275,833,162
SpisGene5855,122,147,63,25,20,99,31,29,38
SpisGene5858,69,62,55,0,0,6,0,0,5
SpisGene5859,361,592,290,162,82,138,25,103,55
SpisGene11926,0,3,0,0,0,0,0,0,0
SpisGene11927,248,195,174,93,171,258,241,89,153
SpisGene11924,66,138,70,7,6,30,0,0,14
SpisGene11925,59,71,73,18,55,41,0,0,1
SpisGene11922,5,9,4,22,0,6,0,8,0
SpisGene11923,57,89,105,82,38,82,11,96,20
SpisGene11920,5,0,0,0,0,0,0,0,0
SpisGene11921,0,0,0,0,0,0,0,0,0
SpisGene11928,68,35,58,33,57,45,46,7,24
SpisGene11929,0,0,0,0,0,0,0,0,0
SpisGene11698,0,0,0,0,0,0,0,0,0
SpisGene11699,0,0,0,0,0,0,0,0,0
SpisGene11694,0,0,0,0,0,0,0,0,0
SpisGene11695,0,0,0,0,0,0,0,0,0
SpisGene11696,0,0,0,0,0,0,0,0,0
SpisGene11697,0,0,0,0,0,0,0,0,0
SpisGene11690,5,2,5,0,6,34,0,0,0
SpisGene11691,0,0,0,0,0,0,0,0,0
SpisGene11692,42,31,27,25,38,4,9,14,0
SpisGene11693,0,0,0,0,0,0,0,0,0
SpisGene13209,50,157,72,48,63,385,19,50,62
SpisGene13208,23,81,88,0,82,345,0,0,0
SpisGene13201,9985,6408,6268,8314,7287,11539,22279,13192,14718
SpisGene13200,53,58,70,115,126,159,43,29,35
SpisGene13203,247,358,450,37,155,24,6,4,10
SpisGene13202,1302,1262,1357,147,495,1327,198,82,195
SpisGene13205,7,0,4,0,0,5,0,0,5
SpisGene13204,215,162,146,169,1728,799,182,182,286
SpisGene13207,119,171,151,23,284,215,8,10,6
SpisGene13206,8,3,0,0,0,0,0,0,0
SpisGene4819,607,328,438,107,198,13,0,0,0
SpisGene4818,94,96,159,1017,157,29,0,0,0
SpisGene3849,0,0,0,0,0,0,0,0,0
SpisGene3848,0,0,0,0,0,5,0,0,0
SpisGene3843,2,5,0,5,0,5,0,0,0
SpisGene3842,30,20,12,6,13,7,0,5,13
SpisGene3841,39,51,62,40,17,217,34,0,22
SpisGene3840,28,35,48,4,45,12,0,0,4
SpisGene3847,2,2,3,2,1,0,0,0,0
SpisGene4814,84,71,72,19,131,22,36,24,24
SpisGene3845,0,0,0,0,0,0,0,0,0
SpisGene3844,1503,2858,1521,1098,612,1164,1448,506,1466
SpisGene7548,80,70,57,61,40,62,56,18,59
SpisGene7549,4,7,12,0,12,18,5,0,4
SpisGene7542,92,37,7,64,166,221,192,122,123
SpisGene7543,2952,2587,2584,2524,2120,2999,2103,2350,2482
SpisGene7540,0,0,0,12,14,0,3,0,9
SpisGene7541,118,132,103,160,490,195,234,249,279
SpisGene7546,220,207,228,51,44,117,135,99,180
SpisGene7547,261,208,166,203,161,335,103,285,170
SpisGene7544,68,89,82,35,128,187,52,13,35
SpisGene7545,120,107,109,45,292,515,90,98,102
SpisGene15337,86,76,104,18,0,13,0,0,7
SpisGene15336,44,55,75,36,16,65,28,22,37
SpisGene15335,60,81,65,7,0,5,6,0,3
SpisGene18526,3,0,3,0,8,16,12,0,0
SpisGene18521,268,271,212,140,195,358,125,111,140
SpisGene15332,0,5,0,0,0,0,0,0,0
SpisGene18523,3,6,0,0,4,9,3,5,0
SpisGene18522,2025,2047,1888,467,1408,1450,830,309,430
SpisGene18529,134,139,129,409,163,703,621,94,409
SpisGene18528,9,0,9,0,6,0,0,0,0
SpisGene15339,164,192,256,287,841,305,450,32,298
SpisGene15338,175,227,220,47,147,95,187,15,53
SpisGene19694,406,326,287,430,397,225,327,127,195
SpisGene19695,33,59,35,49,3,5,13,0,3
SpisGene19696,0,0,0,6,0,0,0,0,0
SpisGene19697,914,811,777,1457,1718,1345,643,660,667
SpisGene19690,0,0,0,0,0,0,0,0,0
SpisGene19691,15,61,28,0,13,75,5,0,0
SpisGene19692,138,272,189,49,148,163,64,73,58
SpisGene19693,319,181,135,47,123,81,24,25,50
SpisGene19698,330,358,345,236,275,432,177,95,174
SpisGene19699,151,172,145,152,129,173,136,49,113
SpisGene12648,9,15,8,5,9,0,3,11,0
SpisGene12649,0,0,0,0,0,0,0,0,0
SpisGene19342,0,0,0,0,0,0,0,0,0
SpisGene19343,39,46,49,8,5,26,24,2,2
SpisGene19340,3,4,0,0,0,0,0,0,0
SpisGene19341,20,0,10,0,0,15,0,0,0
SpisGene19346,82,75,45,27,241,128,158,68,141
SpisGene19347,174,94,104,160,147,303,415,228,247
SpisGene19344,20,11,49,8,105,5,13,18,13
SpisGene19345,2798,2594,2807,2151,3893,2396,1176,862,856
SpisGene19348,7,29,40,6,9,0,7,0,0
SpisGene19349,27,19,31,31,7,29,0,0,15
SpisGene6355,9,4,6,4,0,6,0,0,5
SpisGene5030,383,179,380,5299,919,1811,4247,362,557
SpisGene5031,28,46,61,0,88,21,23,16,9
SpisGene5032,194,126,185,23,16,53,35,43,61
SpisGene15598,37,15,36,32,138,144,0,0,0
SpisGene5034,45,77,62,101,80,129,193,13,232
SpisGene5035,545,706,687,501,762,555,237,183,269
SpisGene5036,173,197,157,6,24,30,6,3,8
SpisGene5037,408,457,346,18,110,73,109,49,112
SpisGene15593,0,0,0,0,0,0,0,0,0
SpisGene15592,0,0,0,0,0,0,0,0,0
SpisGene15591,6,3,10,2,0,16,0,0,0
SpisGene15590,40,60,57,12,8,23,0,0,0
SpisGene15597,16,14,0,22,14,44,3,0,0
SpisGene15596,4,7,9,9,0,24,4,10,12
SpisGene15595,10,5,0,0,0,0,0,0,0
SpisGene15594,16,7,24,42,30,84,10,16,19
SpisGene13991,3558,2174,1993,934,473,1239,613,1097,1393
SpisGene13990,39,55,41,42,42,67,10,0,0
SpisGene13993,60,59,45,0,6,5,6,0,4
SpisGene13992,1035,1151,499,420,564,652,127,650,237
SpisGene13995,2335,913,190,313,3392,3239,5903,5295,4436
SpisGene13994,0,0,3,0,0,0,0,0,0
SpisGene13997,44,60,68,32,62,111,72,83,136
SpisGene13996,135,80,108,54,164,84,4,39,6
SpisGene13999,405,657,515,66,314,105,0,14,5
SpisGene13998,30,9,18,0,3,15,0,7,14
SpisGene11171,98,93,80,50,58,160,42,13,26
SpisGene8136,775,1337,1309,403,293,572,777,400,610
SpisGene11173,63,76,82,38,178,183,28,13,9
SpisGene11172,254,238,222,63,99,263,92,67,55
SpisGene11175,278,378,375,151,419,435,111,36,67
SpisGene11174,128,176,112,27,311,382,50,22,128
SpisGene11177,6,5,0,0,0,12,0,0,7
SpisGene8137,119,207,142,84,58,107,275,133,183
SpisGene11179,51,33,83,23,27,27,16,15,55
SpisGene11178,58,116,54,94,69,25,17,10,37
SpisGene8134,15,13,17,0,0,0,10,0,9
SpisGene21131,159,30,21,19,54,100,50,36,59
SpisGene21136,84,107,105,6,31,37,16,0,0
SpisGene8133,0,14,9,0,0,0,0,0,0
SpisGene21134,140,126,140,5,107,196,25,0,20
SpisGene21135,0,0,0,0,0,0,0,0,0
SpisGene8455,232,251,242,632,619,852,348,186,151
SpisGene8454,221,194,245,148,113,270,111,67,95
SpisGene8457,10,18,0,0,5,1,0,0,0
SpisGene8456,59,158,142,20,39,60,10,0,25
SpisGene8451,351,461,429,157,274,375,310,300,264
SpisGene8450,299,298,309,37,12,149,62,15,20
SpisGene8453,635,454,730,700,754,771,159,121,171
SpisGene8452,13,0,0,0,0,23,9,3,0
SpisGene8459,303,269,386,73,218,283,216,220,221
SpisGene8458,20,19,37,6,4,33,3,0,0
SpisGene4337,217,175,237,16,117,47,11,4,15
SpisGene4330,22,11,10,0,0,2,0,0,0
SpisGene25088,0,0,0,0,0,0,0,0,0
SpisGene25089,0,0,0,0,0,0,0,0,0
SpisGene25082,0,0,0,0,0,0,0,0,0
SpisGene25083,0,0,0,0,0,0,0,0,0
SpisGene25080,0,0,0,0,0,0,0,0,0
SpisGene25081,0,0,0,0,0,0,0,0,0
SpisGene25086,3,1,6,0,10,6,0,0,0
SpisGene25087,0,0,0,0,0,0,0,0,0
SpisGene25084,0,0,0,0,0,0,0,0,0
SpisGene25085,4,19,6,0,3,24,4,0,0
SpisGene4331,103,133,125,21,58,78,6,0,0
SpisGene3472,54,58,77,9,0,22,0,0,4
SpisGene3473,282,318,360,280,377,126,4,0,0
SpisGene3470,775,1014,865,175,891,885,221,113,175
SpisGene3471,35,57,41,6,8,26,4,0,0
SpisGene3476,153,98,95,19,32,81,35,28,53
SpisGene3477,79,113,92,28,18,61,52,23,99
SpisGene3474,47,65,52,29,165,157,6,0,16
SpisGene3475,261,255,252,144,139,198,145,35,88
SpisGene3478,7,0,0,0,0,0,0,0,0
SpisGene3479,123,121,132,0,7,72,45,6,25
SpisGene4333,14,6,6,6,0,0,0,0,0
SpisGene3788,47,38,40,43,23,34,46,16,29
SpisGene3789,216,265,361,113,413,340,99,0,45
SpisGene3780,567,425,392,200,113,235,276,59,69
SpisGene3781,210,236,325,144,231,246,97,25,58
SpisGene3782,25,14,12,0,0,0,0,0,0
SpisGene3783,17,40,26,12,18,11,0,0,0
SpisGene3784,120,132,151,780,319,10,0,0,7
SpisGene3785,867,679,955,2940,1382,576,493,796,511
SpisGene3786,33,14,50,135,26,0,0,20,0
SpisGene3787,70,103,113,57,43,86,72,44,48
SpisGene25628,0,4,2,0,0,0,0,0,0
SpisGene25629,0,0,0,0,0,0,0,0,0
SpisGene25626,0,0,0,0,0,0,0,0,0
SpisGene25627,2,0,2,0,0,6,0,0,0
SpisGene25624,6,0,0,11,110,90,0,0,0
SpisGene25625,5,0,4,0,7,12,0,0,2
SpisGene25622,0,24,24,0,11,0,0,0,0
SpisGene25623,0,3,0,0,0,5,0,0,0
SpisGene25620,0,0,0,0,0,0,3,0,0
SpisGene25621,0,0,0,0,0,0,0,0,0
SpisGene23664,0,2,0,0,0,0,0,0,0
SpisGene23665,0,0,22,0,0,0,0,0,0
SpisGene23666,0,0,0,0,0,0,0,0,0
SpisGene23667,0,0,0,0,0,0,0,0,0
SpisGene23660,0,0,0,0,0,0,0,0,0
SpisGene23661,2,0,0,0,0,0,0,0,0
SpisGene23662,0,0,0,0,0,0,0,0,0
SpisGene23663,0,21,13,4,0,6,0,0,14
SpisGene23668,21,15,57,0,0,0,0,0,0
SpisGene23669,0,0,0,0,0,0,0,0,0
SpisGene2783,1219,1152,1084,541,1323,1084,303,69,198
SpisGene2782,134,103,103,92,89,282,64,112,121
SpisGene2781,10,0,0,0,0,3,0,0,0
SpisGene2780,7,21,18,0,0,0,0,0,0
SpisGene2787,6811,7313,5732,5884,3472,1619,395,1603,890
SpisGene2786,8,17,15,0,4,0,0,0,0
SpisGene2785,71,73,55,30,30,91,17,9,14
SpisGene2784,1214,1374,1353,302,361,513,477,206,361
SpisGene2789,0,12,3,0,0,0,0,0,0
SpisGene2788,66,81,69,48,31,26,21,7,8
SpisGene2439,36,74,58,19,23,52,16,15,31
SpisGene2438,23,20,28,23,44,50,0,14,0
SpisGene2431,0,4,0,0,0,0,0,0,0
SpisGene2430,0,6,0,0,10,106,4,0,0
SpisGene2433,453,714,646,128,255,274,225,37,103
SpisGene2432,57,137,49,4,38,168,0,14,13
SpisGene2435,67,98,83,16,18,52,18,5,12
SpisGene2434,603,675,819,94,308,347,102,24,95
SpisGene2437,402,353,351,804,971,309,109,31,75
SpisGene2436,21,12,12,4,9,14,5,4,5
SpisGene935,0,0,0,0,0,0,0,0,0
SpisGene934,23,51,21,0,0,0,0,0,0
SpisGene937,0,0,0,0,0,0,0,0,0
SpisGene936,0,0,0,0,0,0,0,0,0
SpisGene931,0,0,0,0,0,0,0,0,0
SpisGene930,0,0,0,0,0,0,0,0,0
SpisGene933,0,0,0,0,0,0,0,0,0
SpisGene932,0,0,0,0,0,0,0,0,0
SpisGene939,0,0,0,0,0,0,0,0,0
SpisGene938,165,183,287,53,131,7,6,0,0
SpisGene23951,0,0,0,0,0,0,0,0,0
SpisGene12310,759,1087,1129,115,153,259,72,0,56
SpisGene12311,7,0,0,0,0,0,0,0,0
SpisGene12312,171,253,173,584,706,433,79,129,59
SpisGene12313,5,0,5,0,0,0,0,0,0
SpisGene12314,0,0,11,0,0,13,5,0,9
SpisGene12315,0,0,0,0,0,0,0,0,0
SpisGene12230,95,45,72,24,30,41,12,13,22
SpisGene12316,9,0,0,0,3,24,0,0,12
SpisGene12317,38,28,20,7,37,38,17,18,21
SpisGene22047,0,0,0,0,0,0,0,0,0
SpisGene22046,0,0,0,0,0,0,0,0,0
SpisGene22045,0,0,0,0,0,0,0,0,0
SpisGene22044,0,0,0,0,0,0,0,0,0
SpisGene22043,0,0,0,0,0,0,0,0,0
SpisGene22042,0,0,0,0,0,0,0,0,0
SpisGene22041,147,190,156,49,51,54,61,17,27
SpisGene22040,58,54,47,24,19,20,16,8,4
SpisGene9261,924,665,828,448,1241,718,134,247,96
SpisGene9260,74,22,22,0,17,21,19,19,11
SpisGene9263,0,2,0,0,0,0,3,0,0
SpisGene9262,0,0,0,0,0,0,0,0,0
SpisGene9265,341,271,273,35,174,270,52,0,26
SpisGene9264,49,81,46,19,35,103,15,18,5
SpisGene9267,330,159,260,16,633,102,111,703,70
SpisGene9266,274,268,192,303,793,619,189,148,163
SpisGene21536,0,0,0,0,0,0,0,0,0
SpisGene21537,91,67,165,6,32,10,5,0,6
SpisGene21534,226,300,348,21,27,40,78,28,108
SpisGene21535,33,19,19,0,6,0,5,4,0
SpisGene21532,8,14,18,5,6,7,4,2,5
SpisGene21533,11,17,21,9,5,13,0,0,8
SpisGene21530,0,3,5,0,0,0,0,0,0
SpisGene21531,0,0,5,0,0,0,0,0,0
SpisGene21538,55,64,58,16,42,53,0,0,0
SpisGene21539,0,0,0,0,0,0,0,0,0
SpisGene25871.Novel,59,43,26,46,12,144,52,37,69
SpisGene20379,182,224,144,6,14,54,24,11,11
SpisGene20378,369,237,189,688,316,323,308,251,227
SpisGene20377,167,149,135,73,102,189,136,86,139
SpisGene20376,316,330,310,260,240,232,255,102,161
SpisGene20375,300,293,370,159,64,107,102,92,220
SpisGene20374,157,157,111,7,22,132,30,11,45
SpisGene20373,239,365,163,13,210,751,78,54,167
SpisGene20372,106,198,127,88,206,583,13,7,16
SpisGene20371,102,76,94,429,300,461,88,236,57
SpisGene20370,0,0,6,0,0,0,0,0,0
SpisGene489,0,0,0,0,0,0,0,0,0
SpisGene488,0,0,0,0,0,0,0,0,0
SpisGene485,206,194,199,282,228,332,204,203,231
SpisGene484,41,46,54,31,28,41,23,10,9
SpisGene487,46,66,42,11,11,28,135,50,73
SpisGene486,1027,605,416,522,1619,2893,935,4316,2371
SpisGene481,45,33,30,6,7,65,23,19,15
SpisGene480,70,56,62,95,34,122,72,83,81
SpisGene483,691,870,817,294,274,433,191,46,123
SpisGene482,11,0,3,0,7,0,0,0,4
SpisGene157,338,310,469,78,108,66,57,56,85
SpisGene156,28,17,18,10,6,31,4,0,8
SpisGene155,285,174,174,175,233,190,60,51,81
SpisGene153,392,233,223,126,182,278,59,133,62
SpisGene152,280,235,312,232,138,195,46,13,0
SpisGene151,247,218,272,320,204,247,75,80,53
SpisGene150,0,0,0,0,0,0,0,0,0
SpisGene159,263,122,243,63,1027,58,31,102,40
SpisGene158,125,208,254,603,1152,230,85,85,74
SpisGene1258,248,339,403,241,2842,500,21,35,28
SpisGene1259,106,163,134,153,206,276,33,44,23
SpisGene1250,391,299,528,165,864,304,301,379,211
SpisGene1251,311,223,318,26,129,128,201,114,90
SpisGene1252,204,155,153,8,54,43,8,3,8
SpisGene1253,0,0,0,0,0,0,0,0,0
SpisGene1254,0,0,0,0,0,0,0,0,0
SpisGene1255,0,5,0,0,0,101,0,0,3
SpisGene1256,744,538,591,249,1946,2381,342,747,604
SpisGene1257,187,138,126,230,535,331,97,220,106
SpisGene19108,23,10,29,0,0,13,0,0,0
SpisGene19109,0,0,0,0,0,0,0,0,0
SpisGene19104,239,288,182,38,483,319,77,178,69
SpisGene19105,109,121,147,54,313,57,12,8,13
SpisGene19106,0,0,0,0,0,0,0,0,0
SpisGene19107,38,6,40,0,0,0,0,0,0
SpisGene19100,0,30,9,0,4,0,0,10,0
SpisGene19101,196,200,161,48,132,120,70,56,49
SpisGene19102,18,25,0,0,6,16,0,0,4
SpisGene19103,83,151,140,42,145,61,4,0,5
SpisGene7946,11,16,36,25,13,29,18,7,18
SpisGene7947,294,416,305,160,241,393,197,173,164
SpisGene7944,238,185,178,110,124,146,249,115,146
SpisGene7945,437,550,516,137,228,202,162,60,123
SpisGene7942,65,69,54,30,125,308,185,58,161
SpisGene7943,148,88,90,101,73,170,326,105,193
SpisGene7940,78,44,52,15,0,10,0,0,0
SpisGene7941,190,53,94,12,0,10,0,30,6
SpisGene7948,266,242,257,367,306,251,331,317,139
SpisGene7949,67,77,65,180,146,170,70,33,36
SpisGene1231,1207,1070,1021,232,343,607,497,474,333
SpisGene15900,1035,1348,1022,219,670,954,419,279,422
SpisGene15901,42,17,19,9,6,6,14,14,17
SpisGene15902,192,153,111,61,110,129,127,42,85
SpisGene15903,0,0,0,0,0,0,0,0,0
SpisGene15904,847,967,939,579,1104,798,423,236,316
SpisGene15905,10,32,19,0,0,0,0,0,0
SpisGene15906,11,18,14,0,17,6,6,0,0
SpisGene15907,0,0,0,0,0,0,0,0,0
SpisGene15908,78,64,57,30,65,48,54,68,45
SpisGene15909,242,605,693,514,1549,630,299,336,315
SpisGene24117,0,0,0,0,0,0,0,0,0
SpisGene24116,0,0,0,0,0,0,0,0,0
SpisGene24115,0,0,0,0,0,0,0,0,0
SpisGene24114,228,451,323,95,162,282,37,13,38
SpisGene24113,0,0,0,0,0,6,0,0,0
SpisGene24112,0,0,0,0,0,0,0,0,0
SpisGene24111,0,0,0,1,0,2,0,0,2
SpisGene24110,3,3,5,3,2,4,2,0,0
SpisGene24119,0,0,0,0,0,0,0,0,0
SpisGene24118,3,0,0,0,0,0,0,0,0
SpisGene10998,28,49,31,0,0,0,0,0,0
SpisGene10999,0,0,0,0,0,0,0,0,0
SpisGene10990,0,0,4,0,13,0,0,0,0
SpisGene10991,119,168,141,10,9,88,27,19,25
SpisGene10992,141,108,81,11,9,49,19,6,17
SpisGene10993,18,0,29,0,10,17,5,8,5
SpisGene10994,123,144,126,45,81,99,59,62,39
SpisGene10995,370,375,352,245,316,434,329,139,277
SpisGene10996,450,459,644,71,441,292,62,27,38
SpisGene10997,52,19,16,0,0,0,0,0,0
SpisGene19818,479,509,449,130,254,194,175,64,97
SpisGene19819,0,0,0,0,0,0,0,0,0
SpisGene19816,446,443,269,120,282,494,92,62,62
SpisGene19817,105,87,130,41,135,128,35,0,35
SpisGene19814,229,235,213,100,104,139,207,60,110
SpisGene19815,15,10,30,6,10,11,0,0,0
SpisGene19812,303,430,366,252,579,446,78,30,69
SpisGene19813,51,67,90,9,14,30,6,0,10
SpisGene19810,44,72,67,0,54,143,7,0,0
SpisGene19811,4,6,5,0,0,4,0,0,0
SpisGene17414,15,14,13,0,4,20,0,0,4
SpisGene17415,458,502,332,81,113,256,225,99,242
SpisGene17416,0,0,7,0,0,8,0,11,0
SpisGene17417,0,0,0,0,0,28,0,0,0
SpisGene17410,68,40,66,121,62,121,81,108,101
SpisGene17412,0,0,0,0,0,0,0,0,0
SpisGene17413,1326,1149,729,65,4389,3582,657,1307,1194
SpisGene4370,49,44,48,13,28,74,34,22,20
SpisGene4371,51,55,41,13,31,68,30,13,32
SpisGene4372,90,71,101,109,184,176,48,31,45
SpisGene4373,223,98,134,47,99,104,91,88,71
SpisGene17418,5,0,6,13,0,0,7,0,0
SpisGene17419,0,0,8,25,8,41,0,0,0
SpisGene4376,353,284,279,40,136,137,108,104,159
SpisGene4377,158,254,182,173,166,416,517,317,613
SpisGene23466,0,0,0,0,0,0,0,0,0
SpisGene23467,851,759,1241,152,511,278,48,0,35
SpisGene23464,3,3,5,6,0,0,8,0,6
SpisGene23465,30,0,0,0,0,0,0,0,0
SpisGene23462,3,0,4,0,8,0,0,0,0
SpisGene23463,8,0,6,4,0,10,6,0,8
SpisGene23460,2,1,2,1,4,0,0,2,1
SpisGene23461,0,0,0,0,0,0,0,0,0
SpisGene23468,0,0,0,0,0,0,0,0,0
SpisGene23469,17,26,19,10,7,15,9,6,9
SpisGene15654,720,780,759,1921,2064,2207,1439,1986,1320
SpisGene15655,6,10,19,10,0,0,9,0,0
SpisGene15656,0,0,0,0,0,11,0,0,0
SpisGene15657,869,750,756,23,62,301,49,17,57
SpisGene4998,2971,2939,2835,4189,3673,4074,3068,2505,3064
SpisGene4999,75,84,104,65,152,291,33,34,32
SpisGene4994,252,365,214,336,125,101,36,53,49
SpisGene4995,54,27,51,151,96,53,4,33,5
SpisGene4996,242,193,177,86,346,1177,160,297,415
SpisGene4997,1314,1320,1309,842,1216,511,182,87,192
SpisGene4990,11,14,27,0,22,7,8,0,0
SpisGene4991,0,0,0,0,0,0,0,0,0
SpisGene4992,0,5,0,0,0,0,0,0,0
SpisGene4993,40,52,30,0,0,13,0,0,0
SpisGene15652,706,833,779,407,697,804,530,292,310
SpisGene15653,800,696,823,283,415,477,506,528,434
SpisGene11711,0,8,19,0,0,0,0,0,0
SpisGene11710,0,0,0,0,0,0,0,0,0
SpisGene2239,40,39,43,0,0,11,0,0,0
SpisGene2238,122,188,210,82,500,311,347,217,254
SpisGene11715,0,0,4,0,0,0,0,0,3
SpisGene11714,85,130,123,7,34,60,14,15,19
SpisGene11717,0,12,7,0,0,3,0,0,0
SpisGene11716,0,0,0,0,0,0,0,0,0
SpisGene2233,47,57,107,38,40,75,10,0,14
SpisGene2232,24,11,28,3,9,0,0,0,0
SpisGene2230,321,295,388,72,90,89,196,43,92
SpisGene2237,18,16,0,5,136,338,20,6,19
SpisGene2236,567,601,545,360,794,1105,722,374,579
SpisGene2235,0,0,0,0,12,0,18,0,14
SpisGene2234,15,4,8,5,0,9,0,0,3
SpisGene25846.Novel,6,13,14,7,0,0,0,0,0
SpisGene1863,731,779,792,919,1023,2339,704,227,325
SpisGene11545,370,400,287,98,152,215,214,147,158
SpisGene11546,20027,13063,14165,11572,15708,21486,33309,13523,24198
SpisGene13418,3,0,0,0,0,0,0,0,0
SpisGene13419,0,0,0,0,0,2,3,0,0
SpisGene1860,61,35,19,0,0,6,4,0,0
SpisGene13410,0,0,0,0,0,0,0,0,0
SpisGene13411,0,0,4,0,0,0,0,0,0
SpisGene13412,4,0,0,0,0,0,0,0,0
SpisGene13414,2,0,0,0,0,2,0,0,0
SpisGene13415,131,108,121,58,23,70,125,40,59
SpisGene13416,139,34,121,54,22,95,13,0,15
SpisGene13417,15,19,15,0,0,0,0,0,0
SpisGene14297,0,0,0,0,0,0,0,0,0
SpisGene14296,8,5,6,3,7,5,0,0,0
SpisGene14295,22,31,15,0,3,3,5,0,0
SpisGene14294,497,457,584,188,491,758,67,42,87
SpisGene14293,11,9,10,0,5,4,0,5,18
SpisGene14292,0,0,4,0,0,0,0,0,0
